Song ID,Canonical Title,Canonical Artist,MusicBrainz Work ID,Primary Recording ID,Preferred Primary Release,First Published Year,Genre Family,Default Mood Tags,Default Event Tags,Default Situation Tags,Notes
S57980D93F299,Drama,Bitter:Sweet,,R13E67B8B42F5,Drama,2015.0,Pandora Chill,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S0AFBBD47ADEA,Drink You Sober,Bitter:Sweet,,R999343E62D5D,Drama,2008.0,electronic,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SBDAE91539952,Our Remains,Bitter:Sweet,,R114EBE1A168E,The Mating Game,2006.0,Pandora Chill,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SD4E01EB55401,The Mating Game,Bitter:Sweet,,RE20CEBEFFE68,The Mating Game Remixes (Digital EP),2006.0,Pandora Chill,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S07C64974D458,Trouble,Bitter:Sweet,,R3AD260E04893,Drama,2008.0,Electronic,Chill; High,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S02BDBF9B4293,All Is Full of Love,Bjork,,R55118F775F34,Greatest Hits,2003.0,rock,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SC4F8C1F50180,All Is Full Of Love Live 2001,Bjork,,R25543957CD9A,Livebox,2001.0,Pandora Chill,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S9CEDBCA1533B,All Is Full Of Love Video Version,Bjork,,RB5948243D688,Greatest Hits,2001.0,Pandora Chill,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SDF23D8928F59,Army Of Me,Bjork,,RC773D34D41F6,Post,2009.0,Pandora Chill,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SE0137E1F085C,Bachelorette Live From Later With Jools Holland 29 11 97,Bjork,,R3014225EC2FF,Livebox,2007.0,Pandora Chill,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SE8448B76059A,Big Time Sensuality,Bjork,,R805698694F8D,Debut (Playlist: Ccc),2017.0,Ccc,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SD4AD4D2484F6,Big Time Sensuality (The Fluke Minimix),Bjork,,R4F4AAC709C71,Greatest Hits,2002.0,rock,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S3EDC22247546,Human Behaviour,Bjork,,R8F2AA0C70183,Debut,2001.0,Electronic,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S98BBDC512586,Hyperballad,Bjork,,RA8FB115ECB7F,Post (Playlist: Ccc),2017.0,Pandora Chill,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S009C9549F262,Isobel,Bjork,,R0C34EE967781,Post (Playlist: Rbbnd),2017.0,Pandora Chill,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SAAC2BC7A71CC,Its Not Up To You,Bjork,,RFCFA5473D71B,Vespertine,2001.0,Pandora Chill,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SA56694F6B6DD,Violently Happy,Bjork,,RA5D13EFC2EF7,Debut,2003.0,Electronic,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S86180CB8C2BF,Army of Me (Sucker Punch remix),Bjork featuring Skunk Anansie,,RDEADC741CFB7,Sucker Punch: Original Motion Picture Soundtrack,2011.0,soundtrack,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S8DD7146EE265,All Is Full Of Love,Björk,,RA6BCC489876C,Björk's Greatest Hits,1997.0,Trip-Hop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S677BFD1A3AC1,Army of Me,Björk,,R59C40634C946,Post,1995.0,Pop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SFE5670E530E3,Hidden Place,Björk,,R7CC00188171C,"2001-09-06: Riverside Church, New York, NY, USA",2011.0,Trip-Hop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SE755DBDD9DC6,Human Behaviour,Björk,,R81B3D6647A3A,Cambridge,2001.0,Trip-Hop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S25C9AD88D7EC,Hyperballad,Björk,,RB78EA743EEC7,Post,1995.0,Electronic,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S3E2D86548336,Joga,Björk,,R0017C538B3AD,Homogenic Live,1997.0,Trip-Hop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S18180A6293C5,Possibly Maybe,Björk,,RC949ACC2FCDB,Post,1995.0,Pop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SD1D72AE5A124,Venus As A Boy,Björk,,R070C662B622F,Spaceflower,1993.0,Trip-Hop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S761859459C1D,Play Dead,BJÖRK & DAVID ARNOLD,,R7570975237B0,Björk's Greatest Hits,1994.0,Trip-Hop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SF81C75A373BF,"Everybody Everybody (Le Freak mix) (7"" edit)",Black Box,,R1108451102FF,Everybody Everybody,1990.0,Pop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S1F2570C663C1,the black page,BLACK ERA,,R2D5AB475C578,Paranoid,1970.0,Trip-Hop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S036A85EA8C00,Don't Leave Me This Way,BLACK GRASS & DOMINIQUE NOIRET,,RC70EE439C060,A Hundred Days In One,2006.0,Trip-Hop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SA054DC254181,Lonely Is the Night,Black Heart Saints,,RCE354F424B4F,Lonely Is the Night,2022.0,Rock,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S6D36A3CBB12F,Concrete Jungle,Black Label Society,,RBE778DA9AA08,Shot to Hell,2006.0,rock,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S8A42839C172E,Take Me Out,Black Light Smoke,,R9092AE5229BC,Perfecto,2019.0,Electronic,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S09B69F077680,Look Alive,Black Pistol Fire,,R5FC507A8CD33,Look Alive,2021.0,Alternative,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S2AEE15435F85,Make You Feel That Way,Blackalicious,,R89723FEEFD00,Blazing Arrow,2002.0,Hip-Hop/Rap,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SD60CA28DAD36,Interference,Blackfilm,,RA53ECDC13364,Blackfilm,2008.0,Trip-Hop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S5464003B9602,Midnight To 4 AM,Blackfilm,,R3A4F163885B5,Blackfilm,2008.0,Trip-Hop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S766428E6AC80,Sonar,Blackfilm,,R5797AB56AA53,Blackfilm,2006.0,Trip-Hop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SB3E2151A865E,Stalingrad,Blackfilm,,R5B90ABB4E504,Blackfilm,2008.0,Trip-Hop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SEF4B8CD45ABB,City Lights,Blackmill,,RDBA367254CAB,Reach for Glory,2011.0,Electronic,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SCB853C8884E5,Let It Be,Blackmill,,R245089730F6B,& Veela Miracle,2011.0,Electronic,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SEC2D599640EE,Miracle,Blackmill,,RA14D108A7283,Miracle,2011.0,Electronic,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S6F85139EEEE8,Let It Be,"Blackmill, Veela",,R74D4410EA2B0,Miracle,2011.0,Electronic,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SC7F7A89C0903,No Diggity,"Blackstreet, Dr. Dre, Queen Pen",,RBC310B59A6E3,Another Level,1996.0,R&B/Soul,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SB643A49E1BC9,Erase / Rewind,Blank,,R01C51E6C8FDD,Relax Edition 13,2021.0,Electronic,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SA5BD03E9F7B6,Beyond Time (Ambient edit),Blank & Jones,,RF77724FDB3F4,Kontor: Sunset Chill,2000.0,Electronic,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SBB6FBDD51936,Beyond Time (Ambient mix),Blank & Jones,,RC0199CFACA9F,Erotic Lounge 2,2002.0,Electronic,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S04BBA71F6EF6,Erase / Rewind,Blank & Jones,,R2B00B7DA6D9F,Relax Edition 13,2021.0,Electronic,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S94C5FF1910C2,Erase / Rewind,Blank & Jones & Relax Edition 13,,R922B239A9D18,3:15,2021.0,Electronic,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SA5B718A14C86,Erase/Rewind,Blank & Jones feat. Zoe Durrant,,RBD9261DEB101,Relax Edition 13,2021.0,Electronic,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S6DEF3B93043F,Erase / Rewind,"Blank & Jones, Zoe Durrant",,R55BC78B80597,Relax Edition 13 (Cover Nominees),2021.0,Electronic,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S0BED706F20F3,My doubts,Blicq,,R55331417DD28,Blicq,2011.0,Trip-Hop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SE2FEF1660910,Can't Find My Way Home,Blind Faith,,R8F323ABDF384,20th Century Masters: The Millennium Collection: The Best of Steve Winwood,1969.0,Rock,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S2AC7BB61F7C3,No Rain,Blind Melon,,RFB618BF25C0E,Blind Melon,1995.0,Adult Alternative,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S85DC4341F359,All the small things,Blink 182,,RFB6DB8A48562,Enema of the State,1999.0,Rock,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SA7D1885CB861,The Return,Bliss,,R8C83A4AF1B3B,They Made History,2005.0,Trip-Hop,Chill; High,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S3528669F308A,Banquet,Bloc Party,,R93C9B2FE0F38,Silent Alarm,2005.0,Alternative,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S496A1687B9A4,Slow Hot Wind,Block 16,,REB0158F6FCC4,Thievery Corporation The Outernational Sound,2001.0,Pandora Chill,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S58B7750B43FE,A Better Place,Blockhead,,RA882CA7111DE,Music by Cavelight,2004.0,Trip-Hop,Chill; Low,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SCAF78295DBDC,Attack The Doctor,Blockhead,,R1F01B1D259A1,The Music Scene,2009.0,Trip-Hop,Chill; High,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S074E31694D4F,Carnivores Unite,Blockhead,,RBC3A7CFDBF3C,Music By Cavelight,2000.0,Trip-Hop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SD303F99DC3BC,Insomniac Olympics,Blockhead,,R95F44047AF10,Music by Cavelight,2004.0,Trip-Hop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SD3CEB1198EA2,It's Raining Clouds,Blockhead,,R3730A003F144,The Music Scene,2009.0,Trip-Hop,Chill; High,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S6FBE6C0A3C51,The Music Scene,Blockhead,,R88B34FEFBECA,The Music Scene,2009.0,Trip-Hop,Chill; High,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S82F5EFFCFF49,Which One Of You Jerks Drank My Arnold Palmer,Blockhead,,R6C40EA51B980,The Music Scene,2009.0,Trip-Hop,Chill; High,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SBB885D567C08,Misery Is A Butterfly,Blonde Redhead,,RFDFAB53956BE,Misery Is A Butterfly,2004.0,Pandora Chill,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SE18E2775568B,Blood of Eden,Blondie,,R3A166ADFBD06,,,,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SDD0AAE8FABF7,Call Me,Blondie,,R5CC7A2637EC9,Billboard Top Hits: 1980,1980.0,Disco,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SB1FF6875AFCB,"Call Me (""American Gigolo"" version)",Blondie,,R81F589BB71D5,Rapture,1981.0,Rock,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SDFC691C73CFD,Dreaming,Blondie,,R36DDEE0C7CE7,Eat To The Beat,1979.0,Pop,Chill; High,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S94BD2293AB3A,Heart of Glass,Blondie,,R1C90375FCD40,100% Ladies of Rock,1978.0,Pop,Upbeat; High,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S25FC6B8B1743,Heart of Glass (Crabtree Remix),Blondie,,RC6832B575F75,& Philip Glass Heart of Glass (Crabtree Remix),1978.0,Pop,Upbeat; High,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SC5B5C6597E8B,Heart Of Glass (Special Mix),Blondie,,RC9DE1901ED55,Best Of Blondie,2022.0,Rock,Upbeat; High,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S2E7D81C7F353,One Way or Another,Blondie,,R575D1400681F,Parallel Lines,1978.0,Pop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SBAC0D3235DE2,The Roof Is One Fire,Bloodhound Gang,,R463BEAA203AD,One Fierce Beer Coaster,1996.0,Narrow Vocal Range,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SD72AAEC15870,Boulevard St. Germain,Bloomfield,,RD981DE267553,"Cafe Solaire, Volume 11",2006.0,Lounge,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S2C845C3DF1B1,In da Club,Blossoms,,REC1FBAE34832,Tequila Ever After,2023.0,Cover,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S249D2B3272E8,The Man,Blossoms,,RF9042C01ABA4,Foolish Loving Spaces (Deluxe Edition),2020.0,Rock,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S0DE2799444C1,In Da Club,Blossoms - In Da Club (50 Cent cover) in the Live Lounge,,RFF7D4CE4BF57,BBCRadio1VEVO,2003.0,Cover,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S5884A3A9BCAB,The Man,Blossoms - The Man (The Killers cover) in the Live Lounge,,RA0E9CD4827D8,BBCRadio1VEVO,2017.0,Cover,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S0A0E473B7D56,Fall in Deep,BLOW,,R8441DCAD9457,Fall in Deep,2016.0,Electronic,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S550BEFD98455,Green Unicorn,BLOW,,R1435A7AEB00D,Vertigo,2018.0,Electronic,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S66E50E843CFD,The Way We Do,BLOW,,RD44974379B58,Fall in Deep,2016.0,Electronic,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S050307F77AB5,You Killed Me on the Moon,BLOW,,R9C9FF9651272,Fall in Deep,2018.0,Electronic,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S156FDBE08D3C,Guilty,Blue,,RD5B22DE523A9,Now That's What I Call Music! 56,2004.0,Pop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SACB839243B15,Remember Me,Blue Boy,,R0DCFA400362A,Remember Me,1997.0,Trip-Hop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S9946E1171BC4,Remember Me (Original 7 Inch Edit),Blue Boy,,RFCDC9E74D7F7,Remember Me,1997.0,Dance,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SFECE7D4BFB30,As I Moved On,Blue Foundation,,R1D15D36DD2F6,Sweep Of Days,2004.0,electronic,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SF347BF51B805,Eyes on Fire (Zeds Dead Remix Re-Recorded),Blue Foundation,,R93C731920974,"Eyes on Fire (Reworks, Remixes & Instrumentals)",2013.0,Pop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SF5B45A50C028,Sweep,Blue Foundation,,R88A73A466040,Miami Vice (Original Motion Picture Soundtrack),2004.0,Trip-Hop,Chill; Low,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
