Status,Active CSV Line,Title,Artist,Album,Spotify ID,Spotify Track ID
safe_to_copy_spotify_id_to_spotify_track_id,1195,Like a Prayer (Acoustic Version) [Madonna Cover],Billboard Top 100 Hits,"Acoustified Hits, Vol. 9",7iELCtCMDlSfhtvi7htsTv,
safe_to_copy_spotify_id_to_spotify_track_id,1196,Like a Prayer (Acoustic Version) [Madonna Cover],"Billboard Top 100 Hits & Acoustified Hits, Vol. 9",3:44,7iELCtCMDlSfhtvi7htsTv,
safe_to_copy_spotify_id_to_spotify_track_id,1198,bad guy,"Billie Eilish WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?","WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2Fxmhks0bxGSBdJ92vM42m,
conflict_spotify_id_differs_from_track_id,1199,Speak Low - Bent Remix,Billie Holiday,Verve Remixed 3,7ujUko3QK8m1UFnexVmRbc,76wnGqb0iUVimgTLU89o9f
already_same,1200,Kiss the Rain,Billie Myers,"Growing, Pains",4wtHbIS26FOtpjMkaQQ8Zk,4wtHbIS26FOtpjMkaQQ8Zk
safe_to_copy_spotify_id_to_spotify_track_id,1201,Don't,Billy Currington,ICON (Walmart CWD),1dZ4lYMi0lgBtmtSU0GoLf,
safe_to_copy_spotify_id_to_spotify_track_id,1202,Good Directions,Billy Currington,ICON (Walmart CWD),7GQjJEwqlp6m5HNWVQd6OR,
safe_to_copy_spotify_id_to_spotify_track_id,1203,I Got A Feelin,Billy Currington,ICON (Walmart CWD),5caW5J7nrK4Mtu6cZiBxUk,
safe_to_copy_spotify_id_to_spotify_track_id,1204,Must Be Doin' Somethin' Right,Billy Currington,ICON (Walmart CWD),6TefPQD0oc88BNALpu4U87,
safe_to_copy_spotify_id_to_spotify_track_id,1205,People Are Crazy,Billy Currington,ICON (Walmart CWD),6DQuRukp1NzyDKmZz7oLbB,
safe_to_copy_spotify_id_to_spotify_track_id,1206,She's Got A Way With Me,Billy Currington,ICON (Walmart CWD),4DBwLx1McUjQzkp4cSXXFu,
safe_to_copy_spotify_id_to_spotify_track_id,1207,Swimmin' In Sunshine,Billy Currington,ICON (Walmart CWD),5lParQgxeAaDkoxbxmRFzi,
safe_to_copy_spotify_id_to_spotify_track_id,1208,Tangled Up,Billy Currington,ICON (Walmart CWD),3ZUswpQWAt8QMD8Mq3SjTw,
safe_to_copy_spotify_id_to_spotify_track_id,1209,That's How Country Boys Roll,Billy Currington,ICON (Walmart CWD),03vADRxZA47jXXOMCVHtBK,
safe_to_copy_spotify_id_to_spotify_track_id,1210,Walk A Little Straighter,Billy Currington,ICON (Walmart CWD),2LUYGE3JUk4LIIobqI0jpr,
safe_to_copy_spotify_id_to_spotify_track_id,1211,"Why, Why, Why",Billy Currington,ICON (Walmart CWD),4cpXOdI3swm8Pfb39P2Jue,
safe_to_copy_spotify_id_to_spotify_track_id,1212,Blue Highway,Billy Idol,Rebel Yell,2LkB0t3N5nvGAkkzU9WRfh,
safe_to_copy_spotify_id_to_spotify_track_id,1213,Catch My Fall,Billy Idol,Rebel Yell,6vrQiNJDkGyKzxlNCQGwNo,
already_same,1214,Cradle of Love,Billy Idol,Charmed Life,5TSANSqPTD6nBG0NSJWmVB,5TSANSqPTD6nBG0NSJWmVB
conflict_spotify_id_differs_from_track_id,1215,Dancing With Myself,Billy Idol,Billy Idol,3rQfYDjgpRy5LFlClpPQW9,4kP1Q7kTXz1exaYR6biydH
already_same,1216,Dancing With Myself (EP Version),Billy Idol,& Generation X Don't Stop EP,4kP1Q7kTXz1exaYR6biydH,4kP1Q7kTXz1exaYR6biydH
safe_to_copy_spotify_id_to_spotify_track_id,1217,Don't You (Forget About Me),Billy Idol,Greatest Hits,7MDIshKStnDhx0bXTVhmvF,
safe_to_copy_spotify_id_to_spotify_track_id,1218,Eyes Without A Face,Billy Idol,Rebel Yell,0pUVeEgZuNyFzIMKp67RbS,
safe_to_copy_spotify_id_to_spotify_track_id,1219,Eyes Without A Face (Remastered 1999),Billy Idol,Greatest Hits (Playlist: Liked videos),3HCah9Waf9Jby9gLIWN4MI,
safe_to_copy_spotify_id_to_spotify_track_id,1220,Flesh For Fantasy,Billy Idol,Rebel Yell,5NJvgtVjLTTogjFcrOIZYN,
already_same,1221,Hot in the City,Billy Idol,Billy Idol,5LeDMHIZ5YDZ2b1VOcYVcG,5LeDMHIZ5YDZ2b1VOcYVcG
safe_to_copy_spotify_id_to_spotify_track_id,1222,Rebel Yell,Billy Idol,"Rebel Yell (Playlist: July 25, 2019 Random Upbeat)",4TIJ7zSBNejpoIPaWpWRKc,
safe_to_copy_spotify_id_to_spotify_track_id,1223,Rebel Yell (Acoustic Live On KROQ/1993 / Remastered 2001),Billy Idol,Greatest Hits (Cover Nominees),6TUfpRsiJJngfp6nvSzBxz,
safe_to_copy_spotify_id_to_spotify_track_id,1229,Dancing With Myself (EP Version),"Billy Idol, Generation X",Don't Stop EP,4kP1Q7kTXz1exaYR6biydH,
safe_to_copy_spotify_id_to_spotify_track_id,1230,It's Still Rock and Roll to Me,Billy Joel,The Essential Billy Joel,64UioB4Nmwgn2f4cbIpAkl,
safe_to_copy_spotify_id_to_spotify_track_id,1231,Uptown Girl,Billy Joel,The Essential Billy Joel,5zA8vzDGqPl2AzZkEYQGKh,
safe_to_copy_spotify_id_to_spotify_track_id,1233,"Get Outta My Dreams, Get Into My Car",Billy Ocean,Sounds of the Eighties: 1986-1989,2D4D3hiOf5U0W6SvJoCQph,
safe_to_copy_spotify_id_to_spotify_track_id,1234,Achy Breaky Heart,Billy Ray Cyrus,SingStar '90s,2EoIt9vdgFRNW03u5IvFsQ,
safe_to_copy_spotify_id_to_spotify_track_id,1235,All Night Long,Billy Squier,Signs of Life,5eqTvP4fooKYTc9LdmrpdT,
safe_to_copy_spotify_id_to_spotify_track_id,1236,Angry,Billy Squier,Tell the Truth,0migwTNWjcBOosKI5axRoG,
safe_to_copy_spotify_id_to_spotify_track_id,1237,Everybody Wants You,Billy Squier,Emotions in Motion,1BUTAQyk9QsdvRDghyMTC9,
safe_to_copy_spotify_id_to_spotify_track_id,1238,In The Dark,Billy Squier,"Don't Say No (Playlist: October 27, 2019)",2dgjjOdz8qnGXLos9xbNNV,
conflict_spotify_id_differs_from_track_id,1240,Lonely Is the Night,Billy Squier,King Biscuit Flower Hour,28eg5bkYvIHT7HPmzZFwLN,2MsFg3G9mdKcJJkkffiAYN
safe_to_copy_spotify_id_to_spotify_track_id,1241,My Kinda Lover,Billy Squier,Don't Say No,6g14FUj5zU9FDRwBi963vS,
safe_to_copy_spotify_id_to_spotify_track_id,1242,1901,Birdy,Birdy (Deluxe Version) (Cover Nominees),2HVjoeDzbkvoNMJ0ltqKLN,
safe_to_copy_spotify_id_to_spotify_track_id,1243,I Only Want to Be with You,Birdy,I Only Want to Be with You (Cover Nominees),4gk4R7Xdc1tt7i23qHVaxJ,
safe_to_copy_spotify_id_to_spotify_track_id,1244,The District Sleeps Alone Tonight,Birdy,Birdy,6aeNuqAB8YFxVPWkI7ffmm,
safe_to_copy_spotify_id_to_spotify_track_id,1245,When Doves Cry,Birdy,Portraits,3ythvMHPMaA5SFMkZ4KZAJ,
safe_to_copy_spotify_id_to_spotify_track_id,1246,When Doves Cry (Live For BBC Radio 2),Birdy,Portraits (+ Remixes) (Cover Nominees),3ythvMHPMaA5SFMkZ4KZAJ,
safe_to_copy_spotify_id_to_spotify_track_id,1247,Young Blood,Birdy,Birdy (Cover Nominees),5vfzW0Vz30UA4HNDChOLL0,
safe_to_copy_spotify_id_to_spotify_track_id,1248,Young Blood,Birdy & Birdy,4:05,5vfzW0Vz30UA4HNDChOLL0,
safe_to_copy_spotify_id_to_spotify_track_id,1249,1901,Birdy & Birdy (Deluxe Version),5:12,2HVjoeDzbkvoNMJ0ltqKLN,
safe_to_copy_spotify_id_to_spotify_track_id,1250,I Only Want to Be with You,Birdy & I Only Want to Be with You,2:52,4gk4R7Xdc1tt7i23qHVaxJ,
safe_to_copy_spotify_id_to_spotify_track_id,1251,When Doves Cry (Live For BBC Radio 2),Birdy & Portraits (+ Remixes),3:20,3ythvMHPMaA5SFMkZ4KZAJ,
safe_to_copy_spotify_id_to_spotify_track_id,1256,A Moment,Bitter:Sweet,Drama,6QR5AmPOrb7N2sMNR3djSx,
already_same,1257,Bittersweet Faith,Bitter:Sweet,The Devil Wears Prada,3mjQWntZaTIysjKdQZWlgG,3mjQWntZaTIysjKdQZWlgG
already_same,1258,Bittersweet Faith - Thievery Corporation Remix,Bitter:Sweet,The Remix Game,2LQrzHAiBCk2PUgxmYzfDQ,2LQrzHAiBCk2PUgxmYzfDQ
safe_to_copy_spotify_id_to_spotify_track_id,1259,Come Along With Me,Bitter:Sweet,Drama,0ANoVcgzTZ0kY5EJvq5VEz,
safe_to_copy_spotify_id_to_spotify_track_id,1260,Dirty Laundry,Bitter:Sweet,The Mating Game,4UxYhEeF9OUbEhaarph7u3,
safe_to_copy_spotify_id_to_spotify_track_id,1261,Don't Forget To Breathe,Bitter:Sweet,The Mating Game,7tQxaCZrOLFCfG7YndtjsR,
safe_to_copy_spotify_id_to_spotify_track_id,1262,Drama,Bitter:Sweet,Drama,1TrkgjfsNpJCI8SuqK7VV8,
safe_to_copy_spotify_id_to_spotify_track_id,1263,Drink You Sober,Bitter:Sweet,Drama,2tlIYiF2LEvFrvCvRL4IT1,
safe_to_copy_spotify_id_to_spotify_track_id,1264,Our Remains,Bitter:Sweet,The Mating Game,4MNw8rTcSLC8TnYEdYhoc1,
safe_to_copy_spotify_id_to_spotify_track_id,1265,The Mating Game,Bitter:Sweet,The Mating Game Remixes (Digital EP),13dn48iUAKGFWPqcH65L0g,
already_same,1266,Trouble,Bitter:Sweet,Drama,3ZdFKrlNp7s6BbfYa4PKkG,3ZdFKrlNp7s6BbfYa4PKkG
already_same,1267,All Is Full of Love,Bjork,Greatest Hits,242g4wxl3FZvDYA4xYLqre,242g4wxl3FZvDYA4xYLqre
already_same,1270,Army Of Me,Bjork,Post,3vEmpJQC2p8h0U3OiBufQm,3vEmpJQC2p8h0U3OiBufQm
safe_to_copy_spotify_id_to_spotify_track_id,1272,Big Time Sensuality,Bjork,Debut (Playlist: Ccc),0X0LTI0MQG9S3FLSUvjrj5,
safe_to_copy_spotify_id_to_spotify_track_id,1273,Big Time Sensuality (The Fluke Minimix),Bjork,Greatest Hits,7ACtwM3CUL1vgvuso8j182,
already_same,1274,Human Behaviour,Bjork,Debut,5OnyZ56HLhrWOXdzeETqLk,5OnyZ56HLhrWOXdzeETqLk
already_same,1275,Hyperballad,Bjork,Post (Playlist: Ccc),4z1fNs2B7KndCsvyPgrhq5,4z1fNs2B7KndCsvyPgrhq5
safe_to_copy_spotify_id_to_spotify_track_id,1276,Isobel,Bjork,Post (Playlist: Rbbnd),2FXjdR7wEPcD5u4Ylqfd5i,
safe_to_copy_spotify_id_to_spotify_track_id,1277,Its Not Up To You,Bjork,Vespertine,4bZnIdaGBf162pZEkxXSgQ,
safe_to_copy_spotify_id_to_spotify_track_id,1278,Violently Happy,Bjork,Debut,1oyRhrmdRoJj0rUe7b22FS,
conflict_spotify_id_differs_from_track_id,1279,Army of Me (Sucker Punch remix),Bjork featuring Skunk Anansie,Sucker Punch: Original Motion Picture Soundtrack,4GlINJTlEq7g9diy5dJ9an,3vEmpJQC2p8h0U3OiBufQm
safe_to_copy_spotify_id_to_spotify_track_id,1280,All Is Full Of Love,Björk,Björk's Greatest Hits,242g4wxl3FZvDYA4xYLqre,
safe_to_copy_spotify_id_to_spotify_track_id,1281,Army of Me,Björk,Post,3vEmpJQC2p8h0U3OiBufQm,
safe_to_copy_spotify_id_to_spotify_track_id,1282,Hidden Place,Björk,"2001-09-06: Riverside Church, New York, NY, USA",5bnX0zhTVV1H5gNVjVhgaL,
safe_to_copy_spotify_id_to_spotify_track_id,1283,Human Behaviour,Björk,Cambridge,5OnyZ56HLhrWOXdzeETqLk,
safe_to_copy_spotify_id_to_spotify_track_id,1284,Hyperballad,Björk,Post,4z1fNs2B7KndCsvyPgrhq5,
safe_to_copy_spotify_id_to_spotify_track_id,1285,Joga,Björk,Homogenic Live,20ZvzoDSefcZo6bj10jgGC,
safe_to_copy_spotify_id_to_spotify_track_id,1286,Possibly Maybe,Björk,Post,1tuyf2jFaU9kFevnSiMzGh,
safe_to_copy_spotify_id_to_spotify_track_id,1287,Venus As A Boy,Björk,Spaceflower,5G9LvzXcBoIBXOd2jzdJTs,
safe_to_copy_spotify_id_to_spotify_track_id,1288,Play Dead,BJÖRK & DAVID ARNOLD,Björk's Greatest Hits,732341mjCR7zodzYa5IEQf,
safe_to_copy_spotify_id_to_spotify_track_id,1291,Don't Leave Me This Way,BLACK GRASS & DOMINIQUE NOIRET,A Hundred Days In One,2IsrQBlcP8veHR0JvA9u7s,
safe_to_copy_spotify_id_to_spotify_track_id,1292,Lonely Is the Night,Black Heart Saints,Lonely Is the Night,2pN52E5nSy2pwjksq3pFBG,
safe_to_copy_spotify_id_to_spotify_track_id,1293,Concrete Jungle,Black Label Society,Shot to Hell,4APKRaVYRwTvL5AevC1R1C,
safe_to_copy_spotify_id_to_spotify_track_id,1294,Take Me Out,Black Light Smoke,Perfecto,6L3cWhTVSowObfHSeot1Ri,
safe_to_copy_spotify_id_to_spotify_track_id,1295,Look Alive,Black Pistol Fire,Look Alive,3JMfsPV8XU4xDozJA5pStN,
safe_to_copy_spotify_id_to_spotify_track_id,1296,Make You Feel That Way,Blackalicious,Blazing Arrow,4TlYG3mKosVWfGbb9VfDh3,
already_same,1297,Interference,Blackfilm,Blackfilm,5MuThBO4kr0U4gQZxqskRv,5MuThBO4kr0U4gQZxqskRv
already_same,1298,Midnight To 4 AM,Blackfilm,Blackfilm,3eWmjzmwMSCZl3XxsRuoPe,3eWmjzmwMSCZl3XxsRuoPe
already_same,1299,Sonar,Blackfilm,Blackfilm,7MWxKECBaTMQ1T2EHYUJTx,7MWxKECBaTMQ1T2EHYUJTx
already_same,1300,Stalingrad,Blackfilm,Blackfilm,6jgeX3dbw2leRfVMH7Lmeu,6jgeX3dbw2leRfVMH7Lmeu
safe_to_copy_spotify_id_to_spotify_track_id,1301,City Lights,Blackmill,Reach for Glory,1sYClIlZZsL6dVMVTxCYRm,
already_same,1302,Let It Be (feat. Veela),Blackmill,& Veela Miracle,4ChBLndekjzQveHPsn3r6W,4ChBLndekjzQveHPsn3r6W
safe_to_copy_spotify_id_to_spotify_track_id,1303,Miracle,Blackmill,Miracle,5VQdYgOMD5DunteeIWztZs,
safe_to_copy_spotify_id_to_spotify_track_id,1304,Let It Be (feat. Veela),"Blackmill, Veela",Miracle,4ChBLndekjzQveHPsn3r6W,
safe_to_copy_spotify_id_to_spotify_track_id,1305,No Diggity,"Blackstreet, Dr. Dre, Queen Pen",Another Level,6MdqqkQ8sSC0WB4i8PyRuQ,
safe_to_copy_spotify_id_to_spotify_track_id,1307,Beyond Time (Ambient edit),Blank & Jones,Kontor: Sunset Chill,3VUMgXncSHwPOUFjLSZeuA,
safe_to_copy_spotify_id_to_spotify_track_id,1308,Beyond Time (Ambient mix),Blank & Jones,Erotic Lounge 2,3VUMgXncSHwPOUFjLSZeuA,
safe_to_copy_spotify_id_to_spotify_track_id,1311,Erase/Rewind,Blank & Jones feat. Zoe Durrant,Relax Edition 13,5AbDVrA7j0bV04DPZxOo6W,
safe_to_copy_spotify_id_to_spotify_track_id,1312,Erase / Rewind,"Blank & Jones, Zoe Durrant",Relax Edition 13 (Cover Nominees),5AbDVrA7j0bV04DPZxOo6W,
already_same,1314,My doubts,Blicq,Blicq,4BmlRXmy37iAtl3WttYr1D,4BmlRXmy37iAtl3WttYr1D
safe_to_copy_spotify_id_to_spotify_track_id,1315,Can't Find My Way Home,Blind Faith,20th Century Masters: The Millennium Collection: The Best of Steve Winwood,3VyJGPYr2DF9gdBNosSao4,
safe_to_copy_spotify_id_to_spotify_track_id,1316,No Rain,Blind Melon,Blind Melon,6txWz9UapYHVxEd7dDIHXT,
safe_to_copy_spotify_id_to_spotify_track_id,1317,All the small things,Blink 182,Enema of the State,2m1hi0nfMR9vdGC8UcrnwU,
already_same,1318,The Return,Bliss,They Made History,0SKz1vobPQomWkKC2o190v,0SKz1vobPQomWkKC2o190v
already_same,1319,Banquet,Bloc Party,Silent Alarm,2YxXuCdbUpil3P7tRjhW1t,2YxXuCdbUpil3P7tRjhW1t
already_same,1321,A Better Place,Blockhead,Music by Cavelight,2KiEz5b8ju8A7qM5RF8Scy,2KiEz5b8ju8A7qM5RF8Scy
already_same,1322,Attack The Doctor,Blockhead,The Music Scene,4fUAxTnK9nc4UYJNQbsimy,4fUAxTnK9nc4UYJNQbsimy
already_same,1323,Carnivores Unite,Blockhead,Music By Cavelight,56oUD9ZzgSSDFgvLHxoWyZ,56oUD9ZzgSSDFgvLHxoWyZ
safe_to_copy_spotify_id_to_spotify_track_id,1324,Insomniac Olympics,Blockhead,Music by Cavelight,7IuxuJBP6kwOOu1ShFzmR1,
already_same,1325,It's Raining Clouds,Blockhead,The Music Scene,4Njmtp4w81B2DNyMMwjc4k,4Njmtp4w81B2DNyMMwjc4k
already_same,1326,The Music Scene,Blockhead,The Music Scene,12TyU7JblI0e8WhMTck8bF,12TyU7JblI0e8WhMTck8bF
already_same,1327,Which One Of You Jerks Drank My Arnold Palmer,Blockhead,The Music Scene,4iB8tsFTPqOAnrCBsz3Baa,4iB8tsFTPqOAnrCBsz3Baa
safe_to_copy_spotify_id_to_spotify_track_id,1328,Misery Is A Butterfly,Blonde Redhead,Misery Is A Butterfly,0tm9m5pv01Toj3nt3LESdZ,
safe_to_copy_spotify_id_to_spotify_track_id,1330,Call Me,Blondie,Billboard Top Hits: 1980,7HKxTNVlkHsfMLhigmhC0I,
safe_to_copy_spotify_id_to_spotify_track_id,1331,"Call Me (""American Gigolo"" version)",Blondie,Rapture,0NSxe59BEvFE4EdlMLjawH,
already_same,1332,Dreaming,Blondie,Eat To The Beat,2Rn7bVL1FVYboc4c55RUdg,2Rn7bVL1FVYboc4c55RUdg
already_same,1333,Heart of Glass,Blondie,100% Ladies of Rock,4v2rkl1mC3zVAz0nXMx9r4,4v2rkl1mC3zVAz0nXMx9r4
conflict_spotify_id_differs_from_track_id,1334,Heart of Glass (Crabtree Remix),Blondie,& Philip Glass Heart of Glass (Crabtree Remix),3AfSUTSjkbjnyi5dDjTB9R,4v2rkl1mC3zVAz0nXMx9r4
conflict_spotify_id_differs_from_track_id,1335,Heart Of Glass (Special Mix),Blondie,Best Of Blondie,0a4agFmqHXxcZl1nho1BxM,4v2rkl1mC3zVAz0nXMx9r4
already_same,1336,One Way or Another,Blondie,Parallel Lines,59CLe8stbcx4XYBWdsfbwK,59CLe8stbcx4XYBWdsfbwK
safe_to_copy_spotify_id_to_spotify_track_id,1338,Boulevard St. Germain,Bloomfield,"Cafe Solaire, Volume 11",7DpLuyyNA10EZRAUXPvN0x,
safe_to_copy_spotify_id_to_spotify_track_id,1340,The Man,Blossoms,Foolish Loving Spaces (Deluxe Edition),1xOWh6DaC14C1ExiPdYv8b,
safe_to_copy_spotify_id_to_spotify_track_id,1343,Fall in Deep,BLOW,Fall in Deep,1kdjEpVlQe61qeFFMxqoaa,
safe_to_copy_spotify_id_to_spotify_track_id,1344,Green Unicorn,BLOW,Vertigo,1kTccjE3PoC2i7NkqeiGg7,
safe_to_copy_spotify_id_to_spotify_track_id,1345,The Way We Do,BLOW,Fall in Deep,0zOirWtqoRHsAPHvLA2h4V,
safe_to_copy_spotify_id_to_spotify_track_id,1346,You Killed Me on the Moon,BLOW,Fall in Deep,69vacq3f64e3J7qCcl6euz,
safe_to_copy_spotify_id_to_spotify_track_id,1347,Guilty,Blue,Now That's What I Call Music! 56,59moCStFxEO8oo4C3zP7NN,
safe_to_copy_spotify_id_to_spotify_track_id,1348,Remember Me,Blue Boy,Remember Me,7MwPTFInd4Y3q1ZtwgzG57,
safe_to_copy_spotify_id_to_spotify_track_id,1349,Remember Me (Original 7 Inch Edit),Blue Boy,Remember Me,2O5uIRFQwyi91cG8xfb3sO,
safe_to_copy_spotify_id_to_spotify_track_id,1350,As I Moved On,Blue Foundation,Sweep Of Days,1ssVPZetldKAKUrNZbqWdN,
already_same,1352,Sweep,Blue Foundation,Miami Vice (Original Motion Picture Soundtrack),73yAL4thc9g2ArLlc2TLTx,73yAL4thc9g2ArLlc2TLTx
already_same,1354,(Don't Fear) The Reaper,Blue Oyster Cult,Agents Of Fortune,5QTxFnGygVM4jFQiBovmRo,5QTxFnGygVM4jFQiBovmRo
already_same,1355,Burnin' for You,Blue Oyster Cult,Fire of Unknown Origin,3fkPMWQ6cBNBLuFcPyMS8s,3fkPMWQ6cBNBLuFcPyMS8s
safe_to_copy_spotify_id_to_spotify_track_id,1356,Cities on Flame with Rock and Roll,Blue Oyster Cult,Blue Oyster Cult,0M7oqERflkrJVHD3IAZqxo,
conflict_spotify_id_differs_from_track_id,1357,Godzilla (live),Blue Oyster Cult,Career of Evil: The Metal Years,7EUicA1ZWopQICfTSStfkM,6N0AnkdDFZUetw8KAGHV7e
safe_to_copy_spotify_id_to_spotify_track_id,1358,Days Are Years,Blue Sky Black Death,A Heap Of Broken Images,4jvlhXHvgTo9arRgHXx0eB,
safe_to_copy_spotify_id_to_spotify_track_id,1359,My Work Will Be Done,Blue Sky Black Death,Late Night Cinema,5tcvOkm6VFvsTCtSFMvzvv,
already_same,1360,Sky With Hand,Blue Sky Black Death,Noir,7zh0o3muZiYfZfMBg8iQIW,7zh0o3muZiYfZfMBg8iQIW
already_same,1361,Sleeping Children Are Still Flying,Blue Sky Black Death,NOIR,3dcb5gxVIO5xkjgskJOQhG,3dcb5gxVIO5xkjgskJOQhG
already_same,1362,Sleeping Chlldren Are Still Flying,Blue Sky Black Death,Noir,3dcb5gxVIO5xkjgskJOQhG,3dcb5gxVIO5xkjgskJOQhG
safe_to_copy_spotify_id_to_spotify_track_id,1363,Rebel Yell (Cinematic Version),Blue Stahli,Rebel Yell,2Npco4rd7cv6yulnVuv0qr,
already_same,1364,Diamente,Blue States,Nothing Changes Under the Sun,0q6RzI7S3FeQ7AZZzfnP3M,0q6RzI7S3FeQ7AZZzfnP3M
already_same,1365,Golden Touch,Blue States,Nothing Changes Under the Sun,6apJuhK6xBCSsRW64OqnfZ,6apJuhK6xBCSsRW64OqnfZ
already_same,1366,Stereo 99,Blue States,Nothing Changes Under the Sun,6WREIYbxc878wnOPnXT4qR,6WREIYbxc878wnOPnXT4qR
already_same,1367,The Trainer Shuffle,Blue States,Nothing Changes Under the Sun,6Gy52E7Uuj22Tirytrf3Uh,6Gy52E7Uuj22Tirytrf3Uh
already_same,1368,Theme from Within,Blue States,Nothing Changes Under the Sun,5GKbugO9To1RTNxedvtmn2,5GKbugO9To1RTNxedvtmn2
safe_to_copy_spotify_id_to_spotify_track_id,1369,Your Girl,Blue States,Laidback,4iBqN4fvv1j9mvc8sHp8Nu,
already_same,1370,a battle between,Blue Tofu,Blue Tofu,4pUj2I1JV0Nf7og2KkiIQ3,4pUj2I1JV0Nf7og2KkiIQ3
safe_to_copy_spotify_id_to_spotify_track_id,1372,Burnin' for You,Blue Öyster Cult,Fire of Unknown Origin,3fkPMWQ6cBNBLuFcPyMS8s,
safe_to_copy_spotify_id_to_spotify_track_id,1373,Don't Fear the Reaper,Blue Öyster Cult,Agents of Fortune,5QTxFnGygVM4jFQiBovmRo,
safe_to_copy_spotify_id_to_spotify_track_id,1374,Godzilla,Blue Öyster Cult,Spectres,6N0AnkdDFZUetw8KAGHV7e,
safe_to_copy_spotify_id_to_spotify_track_id,1377,Voices,"Blundetto, Hôtel Costes, Hindi Zarha",Hôtel Costes 14,5bl8NWudFSOXkotPX3GrmB,
already_same,1378,Tender,Blur,blur 21 box,42cxPm9jgbaxIVN77XA1m6,42cxPm9jgbaxIVN77XA1m6
already_same,1379,Dayvan Cowboy,Boards of Canada,Warp20,2J4lJMCuFCA0zlwFOjePD5,2J4lJMCuFCA0zlwFOjePD5
already_same,1380,Everything You Do Is a Balloon,Boards of Canada,Hi Scores 2014 Edition - EP,2IBgNoMfGUTBEM3HGAKwrR,2IBgNoMfGUTBEM3HGAKwrR
already_same,1381,Roygbiv,Boards of Canada,"Bleep Mix 308: DJ Food, 'O Is For Orange 2025",5Hf2h59YLInKlic7ooWZVd,5Hf2h59YLInKlic7ooWZVd
already_same,1382,Turquoise Hexagon Sun,Boards of Canada,Music Has the Right to Children,7F3MjS1b1xHeaeXyBTvCE0,7F3MjS1b1xHeaeXyBTvCE0
already_same,1383,Here Comes Santa Claus,Bob B. Soxx and The Blue Jeans,Classic Christmas Music,0BZADNTotC07pQ6PFGRLGS,0BZADNTotC07pQ6PFGRLGS
safe_to_copy_spotify_id_to_spotify_track_id,1384,Knockin' On Heaven's Door,Bob Dylan,"A Highway of Diamonds, Volume 2: TV Performances 93-97",6HSXNV0b4M4cLJ7ljgVVeh,
safe_to_copy_spotify_id_to_spotify_track_id,1385,Make you feel my love,Bob Dylan,Sweet Marie,6rfGPGghQL7SJmZPXprXIc,
safe_to_copy_spotify_id_to_spotify_track_id,1387,Could You Be Loved,Bob Marley & The Wailers,One Love: The Very Best of Bob Marley & The Wailers,5O4erNlJ74PIF6kGol1ZrC,
safe_to_copy_spotify_id_to_spotify_track_id,1388,Waiting In Vain,Bob Marley & The Wailers,Exodus,1waOqfmEVkVC8WhaIP6uGI,
already_same,1389,Afterglow,Bob Moses,& Kasablanca Afterglow,1Aic3Xbzma3Nb0sSwqGCdf,1Aic3Xbzma3Nb0sSwqGCdf
safe_to_copy_spotify_id_to_spotify_track_id,1390,Before I Fall,Bob Moses,Days Gone By,6aLJ9KG3iQ0hgBcUyANvI2,
conflict_spotify_id_differs_from_track_id,1391,Desire,Bob Moses,& ZHU Desire,0tcNM9PPdMYv9S3tjuZSyV,36Lb2L21fDT7vtl0r7zpa5
already_same,1392,Desire (Single Edit),Bob Moses,& ZHU Desire (Single Edit),36Lb2L21fDT7vtl0r7zpa5,36Lb2L21fDT7vtl0r7zpa5
safe_to_copy_spotify_id_to_spotify_track_id,1393,Hanging On,Bob Moses,The Silence in Between,4Bk9XgBiO13Ba3mRjXBq0Z,
safe_to_copy_spotify_id_to_spotify_track_id,1394,Need You Tonight,Bob Moses,Afterglow - Single,7HgqTzNm5MRVaesALaDz63,
safe_to_copy_spotify_id_to_spotify_track_id,1395,Save a Prayer,Bob Moses,Unplugged,2TMLHRfHlVvj4ukwVoWBVQ,
safe_to_copy_spotify_id_to_spotify_track_id,1396,Save a Prayer (Acoustic),Bob Moses,Unplugged (Cover Nominees),2TMLHRfHlVvj4ukwVoWBVQ,
safe_to_copy_spotify_id_to_spotify_track_id,1397,Tearing Me Up,Bob Moses,Days Gone By,6NDt5z8GKIHub37hBQ4x18,
safe_to_copy_spotify_id_to_spotify_track_id,1398,Tearing Me Up (RAC Mix),Bob Moses,Days Gone By (Never Enough Edition),2XCcZcra67OwbQDxfR0ZG7,
safe_to_copy_spotify_id_to_spotify_track_id,1399,Save a Prayer (Acoustic),Bob Moses & Unplugged,3:51,2TMLHRfHlVvj4ukwVoWBVQ,
safe_to_copy_spotify_id_to_spotify_track_id,1401,Afterglow,"Bob Moses, Kasablanca",Afterglow,1Aic3Xbzma3Nb0sSwqGCdf,
safe_to_copy_spotify_id_to_spotify_track_id,1402,Desire,"Bob Moses, ZHU",Desire,0tcNM9PPdMYv9S3tjuZSyV,
safe_to_copy_spotify_id_to_spotify_track_id,1403,Desire (Single Edit),"Bob Moses, ZHU",Desire (Single Edit),36Lb2L21fDT7vtl0r7zpa5,
